Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Unit,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023
"156","'554","New Zealand","1163","'21170.02","Game meat, fresh, chilled or frozen","55","Gross Production Value (constant 2014-2016 thousand SLC)","1000 SLC","1699.000000","2718.000000","3397.000000","6795.000000","11891.000000","10192.000000","10871.000000","13114.000000","11014.000000","12533.000000","14809.000000","14894.000000","20384.000000","13589.000000","10192.000000","10871.000000","12570.000000","10192.000000","8493.000000","8493.000000","8493.000000","4885.000000","7474.000000","7474.000000","9513.000000","10871.000000","13861.000000","15288.000000","14928.000000","18889.000000","34789.000000","77119.000000","62511.000000","74741.000000","75081.000000","60812.000000","59114.000000","74402.000000","89180.000000","73950.000000","80721.000000","86904.000000","100106.000000","124753.000000","141981.000000","131297.000000","111782.000000","109795.000000","92431.000000","72231.000000","77866.000000","77799.000000","80558.000000","82044.000000","76314.000000","79639.000000","77134.000000","74968.000000","75985.000000","73816.000000","69888.000000","65685.000000","61265.000000"
"156","'554","New Zealand","1163","'21170.02","Game meat, fresh, chilled or frozen","57","Gross Production Value (current thousand US$)","1000 USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24751.000000","21020.000000","25504.000000","31111.000000","37083.000000","43506.000000","40117.000000","31029.000000","33340.000000","30458.000000","37736.000000","48328.000000","41493.000000","53255.000000","62852.000000","51402.000000","62533.000000","76211.000000","76461.000000","59088.000000","70761.000000","76606.000000","69693.000000","65050.000000","50770.000000","60443.000000","65028.000000","76968.000000","77713.000000","59178.000000","42749.000000","45627.000000","50010.000000"
"156","'554","New Zealand","1163","'21170.02","Game meat, fresh, chilled or frozen","58","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD","1255.000000","2009.000000","2511.000000","5021.000000","8788.000000","7532.000000","8034.000000","9691.000000","8140.000000","9262.000000","10944.000000","11007.000000","15064.000000","10043.000000","7532.000000","8034.000000","9290.000000","7532.000000","6277.000000","6277.000000","6277.000000","3610.000000","5524.000000","5524.000000","7030.000000","8034.000000","10244.000000","11298.000000","11032.000000","13960.000000","25710.000000","56994.000000","46198.000000","55236.000000","55487.000000","44942.000000","43687.000000","54985.000000","65907.000000","54651.000000","59655.000000","64225.000000","73982.000000","92197.000000","104929.000000","97033.000000","82611.000000","81142.000000","68310.000000","53381.000000","57546.000000","57496.000000","59535.000000","60634.000000","56399.000000","58856.000000","57005.000000","55404.000000","56155.000000","54553.000000","51650.000000","48544.000000","45277.000000"
"156","'554","New Zealand","549","'01351.02","Gooseberries","152","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$","1904.000000","1761.000000","1372.000000","2520.000000","3080.000000","316.000000","241.000000","339.000000","260.000000","476.000000","442.000000","325.000000","353.000000","336.000000","305.000000","188.000000","202.000000","101.000000","70.000000","112.000000","95.000000","140.000000","140.000000","140.000000","112.000000","56.000000","42.000000","34.000000","34.000000","28.000000","34.000000","41.000000","47.000000","70.000000","111.000000","84.000000","28.000000","28.000000","28.000000","28.000000","28.000000","28.000000","28.000000","30.000000","32.000000","30.000000","31.000000","31.000000","32.000000","31.000000","16.000000","12.000000","11.000000","10.000000","10.000000","10.000000","10.000000","9.000000","9.000000","7.000000","10.000000","10.000000","10.000000"
"156","'554","New Zealand","560","'01330","Grapes","152","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$","4567.000000","5619.000000","5929.000000","6880.000000","7432.000000","7711.000000","8551.000000","10663.000000","13191.000000","14351.000000","15208.000000","12111.000000","21420.000000","20563.000000","20770.000000","23140.000000","25703.000000","29987.000000","34271.000000","31630.000000","33586.000000","42282.000000","57918.000000","41939.000000","66726.000000","46789.000000","41982.000000","43696.000000","50487.000000","60121.000000","56297.000000","47551.000000","36517.000000","46266.000000","63830.000000","64516.000000","51407.000000","67086.000000","68285.000000","68628.000000","60831.000000","101700.000000","65458.000000","141797.000000","121663.000000","158504.000000","175640.000000","244183.000000","244183.000000","227904.000000","281024.000000","230474.000000","295589.000000","381268.000000","279311.000000","373556.000000","339285.000000","352574.000000","353851.000000","391549.000000","317009.000000","455807.000000","455807.000000"
"156","'554","New Zealand","560","'01330","Grapes","56","Gross Production Value (current thousand SLC)","1000 SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50520.000000","78692.000000","84004.000000","92355.000000","102311.000000","193956.000000","147376.000000","299721.000000","254464.000000","374070.000000","406105.000000","615600.000000","464550.000000",,,,,,,,,,,,,,
"156","'554","New Zealand","560","'01330","Grapes","55","Gross Production Value (constant 2014-2016 thousand SLC)","1000 SLC","9955.000000","12249.000000","12925.000000","14998.000000","16201.000000","16810.000000","18640.000000","23244.000000","28756.000000","31285.000000","33153.000000","26403.000000","46694.000000","44827.000000","45279.000000","50445.000000","56033.000000","65372.000000","74711.000000","68953.000000","73217.000000","92175.000000","126262.000000","91428.000000","145462.000000","101999.000000","91521.000000","95257.000000","110061.000000","131064.000000","122728.000000","103662.000000","79607.000000","100860.000000","139149.000000","140644.000000","112067.000000","146247.000000","148862.000000","149609.000000","132612.000000","221705.000000","142698.000000","309117.000000","265224.000000","345539.000000","382894.000000","532316.000000","532316.000000","496829.000000","612631.000000","502432.000000","644383.000000","831161.000000","608895.000000","814351.000000","739640.000000","768610.000000","771392.000000","853574.000000","691077.000000","993657.000000","993657.000000"
"156","'554","New Zealand","560","'01330","Grapes","57","Gross Production Value (current thousand US$)","1000 USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33403.000000","42120.000000","44456.000000","41958.000000","43010.000000","89703.000000","85579.000000","198664.000000","179165.000000","242579.000000","298458.000000","432690.000000","290185.000000",,,,,,,,,,,,,,
"156","'554","New Zealand","560","'01330","Grapes","58","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD","7416.000000","9124.000000","9628.000000","11172.000000","12068.000000","12522.000000","13885.000000","17315.000000","21420.000000","23304.000000","24695.000000","19667.000000","34782.000000","33391.000000","33728.000000","37576.000000","41739.000000","48695.000000","55652.000000","51362.000000","54538.000000","68660.000000","94051.000000","68104.000000","108353.000000","75978.000000","68173.000000","70956.000000","81983.000000","97628.000000","91419.000000","77216.000000","59298.000000","75130.000000","103651.000000","104764.000000","83477.000000","108938.000000","110886.000000","111442.000000","98781.000000","165146.000000","106294.000000","230258.000000","197563.000000","257388.000000","285214.000000","396517.000000","396517.000000","370082.000000","456342.000000","374256.000000","479994.000000","619123.000000","453560.000000","606601.000000","550950.000000","572530.000000","574602.000000","635818.000000","514776.000000","740165.000000","740165.000000"
"156","'554","New Zealand","446","'01290.01","Green corn (maize)","152","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$","3602.000000","3602.000000","3602.000000","3602.000000","3647.000000","3883.000000","4727.000000","6002.000000","6515.000000","8468.000000","10004.000000","10355.000000","11756.000000","14783.000000","14326.000000","8636.000000","12853.000000","18180.000000","16472.000000","16984.000000","16399.000000","15595.000000","14407.000000","13506.000000","13056.000000","12606.000000","15307.000000","18909.000000","18459.000000","22961.000000","25662.000000","21565.000000","21430.000000","31830.000000","47543.000000","46102.000000","45021.000000","45021.000000","42770.000000","45472.000000","45021.000000","42149.000000","41685.000000","41136.000000","43446.000000","45021.000000","40519.000000","38268.000000","40519.000000","24732.000000","27238.000000","36017.000000","40586.000000","42260.000000","32314.000000","22173.000000","11996.000000","11228.000000","10640.000000","9439.000000","8943.000000","8524.000000","8114.000000"
"156","'554","New Zealand","446","'01290.01","Green corn (maize)","56","Gross Production Value (current thousand SLC)","1000 SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15150.000000","13500.000000",,,,,,,,,,,,,,,,,,,,,,
"156","'554","New Zealand","446","'01290.01","Green corn (maize)","55","Gross Production Value (constant 2014-2016 thousand SLC)","1000 SLC","1559.000000","1559.000000","1559.000000","1559.000000","1578.000000","1681.000000","2046.000000","2598.000000","2820.000000","3665.000000","4329.000000","4481.000000","5088.000000","6398.000000","6200.000000","3737.000000","5562.000000","7868.000000","7129.000000","7351.000000","7097.000000","6749.000000","6235.000000","5845.000000","5651.000000","5456.000000","6625.000000","8184.000000","7989.000000","9937.000000","11106.000000","9333.000000","9275.000000","13776.000000","20576.000000","19952.000000","19485.000000","19485.000000","18510.000000","19680.000000","19485.000000","18242.000000","18041.000000","17803.000000","18803.000000","19485.000000","17536.000000","16562.000000","17536.000000","10704.000000","11788.000000","15588.000000","17565.000000","18289.000000","13985.000000","9596.000000","5192.000000","4859.000000","4605.000000","4085.000000","3870.000000","3689.000000","3512.000000"
"156","'554","New Zealand","446","'01290.01","Green corn (maize)","57","Gross Production Value (current thousand US$)","1000 USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6883.000000","5675.000000",,,,,,,,,,,,,,,,,,,,,,
"156","'554","New Zealand","446","'01290.01","Green corn (maize)","58","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD","1161.000000","1161.000000","1161.000000","1161.000000","1176.000000","1252.000000","1524.000000","1935.000000","2100.000000","2730.000000","3225.000000","3338.000000","3790.000000","4766.000000","4618.000000","2784.000000","4143.000000","5861.000000","5310.000000","5475.000000","5287.000000","5027.000000","4644.000000","4354.000000","4209.000000","4064.000000","4935.000000","6096.000000","5951.000000","7402.000000","8273.000000","6952.000000","6909.000000","10261.000000","15327.000000","14862.000000","14514.000000","14514.000000","13788.000000","14659.000000","14514.000000","13588.000000","13438.000000","13261.000000","14006.000000","14514.000000","13063.000000","12337.000000","13063.000000","7973.000000","8781.000000","11611.000000","13084.000000","13624.000000","10417.000000","7148.000000","3867.000000","3620.000000","3430.000000","3043.000000","2883.000000","2748.000000","2616.000000"
"156","'554","New Zealand","406","'01252","Green garlic","152","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$","72.000000","72.000000","72.000000","72.000000","72.000000","108.000000","72.000000","72.000000","72.000000","72.000000","72.000000","72.000000","72.000000","36.000000","22.000000","22.000000","253.000000","505.000000","733.000000","961.000000","695.000000","1117.000000","939.000000","867.000000","665.000000","441.000000","390.000000","527.000000","506.000000","563.000000","578.000000","614.000000","560.000000","650.000000","716.000000","577.000000","698.000000","722.000000","722.000000","1084.000000","1053.000000","1022.000000","1069.000000","1033.000000","1069.000000","1084.000000","1120.000000","1319.000000","1156.000000","1239.000000","1298.000000","1273.000000","1296.000000","1334.000000","1396.000000","1342.000000","1382.000000","1424.000000","1382.000000","1396.000000","1401.000000","1393.000000","1397.000000"
"156","'554","New Zealand","406","'01252","Green garlic","56","Gross Production Value (current thousand SLC)","1000 SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6089.000000",,,,,,,,,,,,,,,,,,,,,,,,,,
"156","'554","New Zealand","406","'01252","Green garlic","55","Gross Production Value (constant 2014-2016 thousand SLC)","1000 SLC","1434.000000","1434.000000","1434.000000","1434.000000","1434.000000","2151.000000","1434.000000","1434.000000","1434.000000","1434.000000","1434.000000","1434.000000","1434.000000","717.000000","430.000000","430.000000","5018.000000","10022.000000","14538.000000","19069.000000","13793.000000","22166.000000","18639.000000","17205.000000","13190.000000","8746.000000","7742.000000","10466.000000","10036.000000","11183.000000","11470.000000","12187.000000","11117.000000","12904.000000","14203.000000","11455.000000","13857.000000","14337.000000","14337.000000","21506.000000","20904.000000","20287.000000","21219.000000","20502.000000","21219.000000","21506.000000","22223.000000","26184.000000","22940.000000","24581.000000","25768.000000","25269.000000","25719.000000","26468.000000","27704.000000","26630.000000","27424.000000","28260.000000","27438.000000","27707.000000","27802.000000","27649.000000","27719.000000"
"156","'554","New Zealand","406","'01252","Green garlic","57","Gross Production Value (current thousand US$)","1000 USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4026.000000",,,,,,,,,,,,,,,,,,,,,,,,,,
"156","'554","New Zealand","406","'01252","Green garlic","58","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD","1068.000000","1068.000000","1068.000000","1068.000000","1068.000000","1602.000000","1068.000000","1068.000000","1068.000000","1068.000000","1068.000000","1068.000000","1068.000000","534.000000","320.000000","320.000000","3738.000000","7465.000000","10829.000000","14204.000000","10274.000000","16511.000000","13884.000000","12816.000000","9825.000000","6515.000000","5767.000000","7796.000000","7476.000000","8330.000000","8544.000000","9078.000000","8281.000000","9612.000000","10579.000000","8533.000000","10322.000000","10680.000000","10680.000000","16020.000000","15571.000000","15112.000000","15806.000000","15272.000000","15806.000000","16020.000000","16554.000000","19504.000000","17088.000000","18310.000000","19194.000000","18823.000000","19158.000000","19716.000000","20636.000000","19836.000000","20428.000000","21051.000000","20438.000000","20639.000000","20709.000000","20595.000000","20648.000000"
"156","'554","New Zealand","1062","'0231","Hen eggs in shell, fresh","152","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$","52616.000000","52741.000000","54855.000000","55477.000000","55975.000000","58214.000000","63438.000000","63672.000000","64035.000000","64769.000000","66145.000000","67368.000000","72476.000000","70730.000000","70730.000000","66277.000000","71079.000000","72913.000000","71603.000000","67667.000000","72892.000000","73389.000000","68040.000000","63936.000000","59333.000000","60204.000000","50377.000000","50626.000000","55602.000000","56972.000000","57244.000000","54731.000000","53487.000000","51621.000000","51621.000000","52119.000000","52243.000000","52616.000000","52448.000000","53496.000000","54604.000000","56804.000000","57373.000000","59632.000000","63291.000000","63438.000000","57963.000000","66175.000000","64433.000000","66028.000000","65055.000000","63562.000000","65926.000000","67170.000000","71489.000000","74888.000000","77755.000000","77027.000000","78062.000000","84789.000000","84566.000000","77921.000000","77658.000000"
"156","'554","New Zealand","1062","'0231","Hen eggs in shell, fresh","56","Gross Production Value (current thousand SLC)","1000 SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109758.000000","104016.000000","96406.000000","92877.000000","90263.000000","89163.000000","90636.000000","92552.000000","90655.000000","84466.000000","117603.000000","123529.000000","126011.000000",,,,,,,,,,,,,,,,,,,,
"156","'554","New Zealand","1062","'0231","Hen eggs in shell, fresh","55","Gross Production Value (constant 2014-2016 thousand SLC)","1000 SLC","141663.000000","141997.000000","147691.000000","149365.000000","150705.000000","156733.000000","170799.000000","171428.000000","172406.000000","174382.000000","178086.000000","181378.000000","195133.000000","190431.000000","190431.000000","178441.000000","191372.000000","196308.000000","192782.000000","182185.000000","196251.000000","197591.000000","183190.000000","172138.000000","159747.000000","162091.000000","135634.000000","136304.000000","149700.000000","153391.000000","154121.000000","147356.000000","144007.000000","138983.000000","138983.000000","140323.000000","140658.000000","141663.000000","141210.000000","144030.000000","147014.000000","152939.000000","154469.000000","160551.000000","170404.000000","170799.000000","156057.000000","178167.000000","173478.000000","177772.000000","175153.000000","171134.000000","177497.000000","180846.000000","192475.000000","201626.000000","209346.000000","207385.000000","210173.000000","228282.000000","227684.000000","209793.000000","209085.000000"
"156","'554","New Zealand","1062","'0231","Hen eggs in shell, fresh","57","Gross Production Value (current thousand US$)","1000 USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63315.000000","55869.000000","52097.000000","55070.000000","59232.000000","61287.000000","59928.000000","49540.000000","47975.000000","38373.000000","49439.000000","57132.000000","73173.000000",,,,,,,,,,,,,,,,,,,,
"156","'554","New Zealand","1062","'0231","Hen eggs in shell, fresh","58","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD","104983.000000","105231.000000","109450.000000","110691.000000","111684.000000","116151.000000","126575.000000","127041.000000","127766.000000","129230.000000","131975.000000","134415.000000","144608.000000","141124.000000","141124.000000","132239.000000","141821.000000","145479.000000","142866.000000","135013.000000","145437.000000","146430.000000","135758.000000","127568.000000","118385.000000","120122.000000","100515.000000","101012.000000","110939.000000","113674.000000","114215.000000","109202.000000","106720.000000","102997.000000","102997.000000","103990.000000","104238.000000","104983.000000","104648.000000","106737.000000","108949.000000","113339.000000","114473.000000","118980.000000","126282.000000","126575.000000","115650.000000","132035.000000","128560.000000","131742.000000","129801.000000","126823.000000","131539.000000","134020.000000","142639.000000","149420.000000","155142.000000","153688.000000","155754.000000","169175.000000","168731.000000","155472.000000","154948.000000"
"156","'554","New Zealand","677","'01659","Hop cones","152","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$","1966.000000","2130.000000","1591.000000","1586.000000","2484.000000","2569.000000","2495.000000","1934.000000","2785.000000","2458.000000","2516.000000","2188.000000","1839.000000","2463.000000","2029.000000","1707.000000","1083.000000","1110.000000","1369.000000","1485.000000","1601.000000","1945.000000","2357.000000","2320.000000","1903.000000","2114.000000","2114.000000","2177.000000","2336.000000","2484.000000","2405.000000","3108.000000","3171.000000","3435.000000","3700.000000","4402.000000","4402.000000","3388.000000","3388.000000","3911.000000","4387.000000","3826.000000","4677.000000","4122.000000","4175.000000","4530.000000","4228.000000","4228.000000","4228.000000","4384.000000","4488.000000","4442.000000","4476.000000","4545.000000","4611.000000","4674.000000","4723.000000","4763.000000","4803.000000","4883.000000","4869.000000","4904.000000","4939.000000"
"156","'554","New Zealand","677","'01659","Hop cones","56","Gross Production Value (current thousand SLC)","1000 SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4095.000000","5292.000000","6000.000000","6500.000000","7000.000000","7081.000000","6414.000000","4936.000000","5320.000000","5994.000000","7470.000000","6950.000000","8496.000000",,,,,,,,,,,,,,,,,,,,
"156","'554","New Zealand","677","'01659","Hop cones","55","Gross Production Value (constant 2014-2016 thousand SLC)","1000 SLC","5080.000000","5503.000000","4110.000000","4096.000000","6418.000000","6636.000000","6445.000000","4998.000000","7196.000000","6349.000000","6500.000000","5653.000000","4752.000000","6363.000000","5243.000000","4410.000000","2799.000000","2867.000000","3537.000000","3837.000000","4137.000000","5025.000000","6090.000000","5994.000000","4916.000000","5462.000000","5462.000000","5626.000000","6035.000000","6418.000000","6213.000000","8029.000000","8193.000000","8876.000000","9558.000000","11374.000000","11374.000000","8753.000000","8753.000000","10104.000000","11333.000000","9886.000000","12084.000000","10651.000000","10787.000000","11703.000000","10924.000000","10924.000000","10924.000000","11326.000000","11594.000000","11477.000000","11564.000000","11742.000000","11914.000000","12075.000000","12202.000000","12306.000000","12408.000000","12615.000000","12578.000000","12670.000000","12761.000000"
"156","'554","New Zealand","677","'01659","Hop cones","57","Gross Production Value (current thousand US$)","1000 USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2362.000000","2842.000000","3242.000000","3854.000000","4594.000000","4867.000000","4241.000000","2642.000000","2816.000000","2723.000000","3140.000000","3215.000000","4934.000000",,,,,,,,,,,,,,,,,,,,
"156","'554","New Zealand","677","'01659","Hop cones","58","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD","3784.000000","4099.000000","3062.000000","3051.000000","4780.000000","4943.000000","4801.000000","3723.000000","5360.000000","4730.000000","4841.000000","4211.000000","3540.000000","4740.000000","3906.000000","3285.000000","2085.000000","2136.000000","2634.000000","2858.000000","3082.000000","3743.000000","4536.000000","4465.000000","3662.000000","4068.000000","4068.000000","4191.000000","4496.000000","4780.000000","4628.000000","5981.000000","6103.000000","6611.000000","7120.000000","8473.000000","8473.000000","6520.000000","6520.000000","7527.000000","8442.000000","7364.000000","9002.000000","7934.000000","8035.000000","8718.000000","8137.000000","8137.000000","8137.000000","8437.000000","8636.000000","8549.000000","8614.000000","8746.000000","8875.000000","8994.000000","9089.000000","9167.000000","9243.000000","9397.000000","9370.000000","9438.000000","9506.000000"
"156","'554","New Zealand","1120","'21118.01i","Horse meat, fresh or chilled (indigenous)","152","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$","1138.000000","1423.000000","1423.000000","1708.000000","1708.000000","1935.000000","1651.000000","1537.000000","1138.000000","1708.000000","1708.000000","1708.000000","1708.000000","1708.000000","1708.000000","1708.000000","1708.000000","1708.000000","1708.000000","1708.000000","1708.000000","1423.000000","1423.000000","1423.000000","1480.000000","1708.000000","2277.000000","2846.000000","2846.000000","2846.000000","2308.000000","3273.000000","6070.000000","6365.000000","6332.000000","4996.000000","4212.000000","3676.000000","3931.000000","3653.000000","1878.000000","2183.000000","1215.000000","860.000000","1313.000000","2123.000000","2002.000000","1008.000000","2518.000000","1477.000000","1661.000000","1614.000000","1356.000000","1306.000000","1383.000000","743.000000","121.000000",,,,,,
"156","'554","New Zealand","592","'01352","Kiwi fruit","152","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",,,,,,,,,,"1854.000000","2317.000000","2637.000000","3372.000000","5199.000000","4093.000000","5632.000000","7383.000000","8877.000000","17288.000000","16653.000000","27613.000000","23502.000000","32726.000000","83428.000000","97333.000000","129777.000000","188177.000000","213205.000000","176126.000000","259554.000000","215986.000000","241942.000000","216913.000000","204863.000000","206717.000000","211351.000000","227110.000000","222475.000000","201155.000000","242533.000000","250935.000000","230350.000000","220621.000000","286437.000000","294780.000000","305332.000000","340325.000000","354106.000000","358175.000000","402421.000000","389546.000000","348915.000000","368277.000000","405090.000000","405849.000000","432507.000000","410015.000000","555261.000000","565445.000000","605630.000000","648886.000000","602537.000000","614350.000000"
"156","'554","New Zealand","592","'01352","Kiwi fruit","56","Gross Production Value (current thousand SLC)","1000 SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"372800.000000","279009.000000","279396.000000","300781.000000","261133.000000","275652.000000","293265.000000","369600.000000","401450.000000","405539.000000","446658.000000","314346.000000","383180.000000","556200.000000","402270.000000","352441.000000","442395.000000","360990.000000","438552.000000","557844.000000","615638.000000","434742.000000","671414.000000","753825.000000","820911.000000","776850.000000","718758.000000","1365720.000000","1404336.000000","1655301.000000","2002000.000000","1683500.000000","1686682.000000"
"156","'554","New Zealand","592","'01352","Kiwi fruit","55","Gross Production Value (constant 2014-2016 thousand SLC)","1000 SLC",,,,,,,,,,"3510.000000","4388.000000","4993.000000","6385.000000","9842.000000","7748.000000","10663.000000","13979.000000","16806.000000","32731.000000","31529.000000","52278.000000","44495.000000","61959.000000","157950.000000","184275.000000","245700.000000","356265.000000","403650.000000","333450.000000","491400.000000","408915.000000","458055.000000","410670.000000","387855.000000","391365.000000","400140.000000","429975.000000","421200.000000","380835.000000","459175.000000","475082.000000","436109.000000","417690.000000","542295.000000","558090.000000","578069.000000","644318.000000","670410.000000","678113.000000","761881.000000","737505.000000","660582.000000","697238.000000","766935.000000","768372.000000","818842.000000","776258.000000","1051245.000000","1070527.000000","1146606.000000","1228500.000000","1140750.000000","1163115.000000"
"156","'554","New Zealand","592","'01352","Kiwi fruit","57","Gross Production Value (current thousand US$)","1000 USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"215054.000000","149860.000000","150983.000000","178344.000000","171361.000000","189471.000000","193904.000000","197832.000000","212451.000000","184240.000000","187770.000000","145383.000000","222508.000000","368666.000000","283234.000000","228553.000000","325129.000000","253731.000000","273944.000000","401953.000000","486359.000000","352222.000000","550607.000000","625356.000000","572472.000000","540784.000000","510696.000000","944966.000000","925199.000000","1073436.000000","1416042.000000","1067409.000000","1035770.000000"
"156","'554","New Zealand","592","'01352","Kiwi fruit","58","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",,,,,,,,,,"2598.000000","3248.000000","3696.000000","4727.000000","7286.000000","5736.000000","7894.000000","10348.000000","12441.000000","24230.000000","23340.000000","38701.000000","32939.000000","45867.000000","116929.000000","136417.000000","181889.000000","263739.000000","298818.000000","246849.000000","363778.000000","302715.000000","339093.000000","304015.000000","287125.000000","289723.000000","296219.000000","318306.000000","311810.000000","281928.000000","339922.000000","351698.000000","322847.000000","309211.000000","401455.000000","413148.000000","427938.000000","476982.000000","496297.000000","501999.000000","564012.000000","545967.000000","489022.000000","516158.000000","567754.000000","568818.000000","606180.000000","574656.000000","778225.000000","792499.000000","848820.000000","909445.000000","844485.000000","861041.000000"
"156","'554","New Zealand","407","'01254","Leeks and other alliaceous vegetables","152","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",,,,,,,,,,,,,,,,,,"1343.000000","1052.000000","1258.000000","1509.000000","1233.000000","1363.000000","1467.000000","1676.000000","1818.000000","2158.000000","1846.000000","2102.000000","2367.000000","1893.000000","2078.000000","2082.000000","2086.000000","2091.000000","2097.000000","2103.000000","2110.000000","2117.000000","2124.000000","1893.000000","2149.000000","2168.000000","2186.000000","2203.000000","2221.000000","2238.000000","2256.000000","2273.000000","2290.000000","2308.000000","2745.000000","2303.000000","2408.000000","2443.000000","2448.000000","2468.000000","2485.000000","2503.000000","2523.000000","2540.000000","2557.000000","2574.000000"
"156","'554","New Zealand","497","'01322","Lemons and limes","152","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$","1019.000000","1569.000000","1448.000000","1332.000000","1505.000000","1302.000000","1335.000000","1807.000000","1313.000000","1809.000000","1721.000000","1397.000000","1482.000000","1468.000000","1922.000000","1666.000000","1361.000000","1681.000000","1485.000000","1423.000000","2433.000000","1471.000000","2606.000000","2200.000000","2027.000000","2606.000000","1448.000000","1086.000000","1448.000000","1086.000000","1448.000000","869.000000","1100.000000","1448.000000","1216.000000","1158.000000","1147.000000","1592.000000","1158.000000","1737.000000","2027.000000","2160.000000","2895.000000","2895.000000","2895.000000","2905.000000","2953.000000","2905.000000","2808.000000","3096.000000","3315.000000","3424.000000","3490.000000","3759.000000","3603.000000","3544.000000","3430.000000","3576.000000","3660.000000","3509.000000","3503.000000","3969.000000","4025.000000"
"156","'554","New Zealand","497","'01322","Lemons and limes","56","Gross Production Value (current thousand SLC)","1000 SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2000.000000","2100.000000","2280.000000","3000.000000","1050.000000","1600.000000","1585.000000","2750.000000","1996.000000","2793.000000","3700.000000","3552.000000","3810.000000","3500.000000","3700.000000","2509.000000","5508.000000","5268.000000",,,,,,,,,,,,,,,
"156","'554","New Zealand","497","'01322","Lemons and limes","55","Gross Production Value (constant 2014-2016 thousand SLC)","1000 SLC","2233.000000","3439.000000","3172.000000","2919.000000","3299.000000","2853.000000","2925.000000","3959.000000","2877.000000","3964.000000","3771.000000","3062.000000","3247.000000","3218.000000","4212.000000","3651.000000","2983.000000","3684.000000","3255.000000","3118.000000","5332.000000","3224.000000","5710.000000","4822.000000","4441.000000","5710.000000","3172.000000","2379.000000","3172.000000","2379.000000","3172.000000","1903.000000","2411.000000","3172.000000","2665.000000","2538.000000","2514.000000","3490.000000","2538.000000","3807.000000","4441.000000","4734.000000","6345.000000","6345.000000","6345.000000","6367.000000","6472.000000","6367.000000","6154.000000","6786.000000","7264.000000","7504.000000","7649.000000","8239.000000","7896.000000","7766.000000","7517.000000","7838.000000","8021.000000","7690.000000","7678.000000","8698.000000","8820.000000"
"156","'554","New Zealand","497","'01322","Lemons and limes","57","Gross Production Value (current thousand US$)","1000 USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1154.000000","1128.000000","1232.000000","1779.000000","689.000000","1100.000000","1048.000000","1472.000000","1056.000000","1269.000000","1555.000000","1643.000000","2212.000000","2320.000000","2605.000000","1627.000000","4048.000000","3703.000000",,,,,,,,,,,,,,,
