Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Unit,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023
"156","'554","New Zealand","367","'01211","Asparagus","5312","Area harvested","ha","750.000000","747.000000","795.000000","850.000000","850.000000","814.000000","886.000000","838.000000","940.000000","915.000000","844.000000","1082.000000","959.000000","656.000000","838.000000","815.000000","426.000000","535.000000","635.000000","896.000000","1588.000000","2271.000000","2892.000000","2840.000000","2840.000000","3095.000000","3175.000000","3097.000000","3216.000000","2894.000000","4500.000000","2453.000000","2348.000000","2328.000000","2868.000000","2262.000000","2038.000000","1900.000000","1900.000000","2177.000000","2096.000000","2015.000000","1935.000000","1500.000000","1371.000000","810.000000","871.000000","700.000000","639.000000","799.000000","596.000000","820.000000","679.000000","628.000000","630.000000","598.000000","744.000000","569.000000","611.000000","496.000000","496.000000","379.000000","379.000000"
"156","'554","New Zealand","367","'01211","Asparagus","5412","Yield","kg/ha","1333.300000","1306.600000","2641.500000","2470.600000","2352.900000","1927.500000","1974.000000","2137.200000","2119.100000","2047.000000","2096.000000","1658.000000","2044.800000","2070.100000","2170.600000","1986.500000","2950.700000","2132.700000","1787.400000","1277.900000","989.900000","829.200000","1324.300000","1408.500000","1478.900000","1550.900000","1732.300000","1937.400000","2176.600000","2764.300000","2222.200000","5218.100000","2598.000000","2663.200000","2824.300000","2785.100000","2944.100000","3157.900000","2631.600000","2067.100000","2146.900000","1985.100000","2739.000000","4000.000000","3413.600000","3604.900000","3673.900000","3428.600000","3442.900000","3285.700000","3303.800000","3337.500000","3367.800000","3310.300000","3314.300000","3332.200000","3326.500000","3328.800000","3332.800000","3328.300000","3297.300000","3305.200000","3313.200000"
"156","'554","New Zealand","367","'01211","Asparagus","5510","Production","t","1000.000000","976.000000","2100.000000","2100.000000","2000.000000","1569.000000","1749.000000","1791.000000","1992.000000","1873.000000","1769.000000","1794.000000","1961.000000","1358.000000","1819.000000","1619.000000","1257.000000","1141.000000","1135.000000","1145.000000","1572.000000","1883.000000","3830.000000","4000.000000","4200.000000","4800.000000","5500.000000","6000.000000","7000.000000","8000.000000","10000.000000","12800.000000","6100.000000","6200.000000","8100.000000","6300.000000","6000.000000","6000.000000","5000.000000","4500.000000","4500.000000","4000.000000","5300.000000","6000.000000","4680.000000","2920.000000","3200.000000","2400.000000","2200.000000","2624.560000","1969.060000","2736.750000","2286.000000","2078.890000","2086.800000","1993.940000","2474.930000","1894.340000","2036.370000","1650.850000","1635.450000","1252.680000","1255.690000"
"156","'554","New Zealand","572","'01311","Avocados","5312","Area harvested","ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","32.000000","20.000000","52.000000","113.000000","126.000000","153.000000","209.000000","321.000000","520.000000","992.000000","1062.000000","1217.000000","1225.000000","1236.000000","1296.000000","1314.000000","1354.000000","1300.000000","1308.000000","1260.000000","1374.000000","1588.000000","1573.000000","1300.000000","1100.000000","1200.000000","2646.000000","1600.000000","3106.000000","3235.000000","2563.000000","3400.000000","3000.000000","4004.000000","4000.000000","4117.000000","3935.000000","3976.000000","4149.000000","4169.000000","3893.000000","3934.000000","4841.000000","3979.000000","4527.000000","4520.000000","4869.000000","4869.000000","5283.000000","5283.000000"
"156","'554","New Zealand","572","'01311","Avocados","5412","Yield","kg/ha",,,,,,,,,,,,,,"593.800000","600.000000","576.900000","123.900000","619.000000","581.700000","320.600000","716.500000","615.400000","614.900000","621.500000","558.800000","653.100000","809.100000","1003.100000","904.100000","1829.400000","2467.700000","1552.000000","1984.100000","1855.900000","1889.200000","2225.000000","3076.900000","4818.200000","7750.000000","4764.200000","7537.500000","4313.600000","3289.600000","4585.300000","6755.900000","5000.000000","4995.000000","4250.000000","4979.400000","5336.600000","5407.400000","6146.100000","5900.000000","9735.400000","7371.300000","7230.500000","6785.600000","7260.000000","7599.800000","7874.000000","7799.500000","7940.600000","8081.700000"
"156","'554","New Zealand","572","'01311","Avocados","5510","Production","t","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","19.000000","12.000000","30.000000","14.000000","78.000000","89.000000","67.000000","230.000000","320.000000","610.000000","660.000000","680.000000","800.000000","1000.000000","1300.000000","1188.000000","2477.000000","3208.000000","2030.000000","2500.000000","2550.000000","3000.000000","3500.000000","4000.000000","5300.000000","9300.000000","12606.000000","12060.000000","13398.000000","10642.000000","11752.000000","22970.000000","15000.000000","20000.000000","17000.000000","20500.000000","21000.000000","21500.000000","25500.000000","24600.000000","37900.000000","29000.000000","35000.000000","27000.000000","32864.710000","34350.950000","38338.640000","37976.000000","41950.430000","42695.840000"
"156","'554","New Zealand","44","'0115","Barley","5312","Area harvested","ha","26543.000000","31207.000000","35381.000000","38031.000000","35207.000000","33986.000000","37220.000000","62725.000000","63550.000000","56080.000000","81378.000000","96263.000000","73750.000000","87143.000000","104495.000000","84739.000000","74326.000000","70837.000000","77518.000000","66461.000000","67383.000000","87428.000000","81749.000000","125415.000000","152332.000000","138551.000000","99400.000000","80500.000000","83900.000000","93800.000000","83740.000000","67380.000000","79785.000000","76858.000000","53163.000000","74300.000000","76600.000000","58900.000000","55800.000000","54500.000000","70192.000000","78097.000000","63402.000000","48503.000000","49825.000000","47078.000000","51481.000000","67435.000000","77669.000000","52340.000000","64868.000000","65703.000000","61328.000000","59337.000000","64164.000000","51892.000000","41967.000000","56271.000000","55457.000000","45145.000000","44200.000000","48171.000000","50054.000000"
"156","'554","New Zealand","44","'0115","Barley","5412","Yield","kg/ha","2918.500000","2587.900000","2693.300000","3444.600000","3008.500000","3356.700000","3600.600000","3496.800000","3659.500000","3110.600000","3186.600000","3485.100000","3867.900000","2772.100000","2515.700000","3369.100000","3660.800000","3651.900000","3400.200000","3435.800000","4028.400000","4069.500000","4237.500000","4553.000000","4230.000000","4014.400000","4030.600000","4423.000000","3895.700000","4636.000000","4562.300000","4731.200000","4882.200000","5145.500000","5695.800000","4941.900000","5365.500000","5772.500000","5448.000000","5541.300000","5200.000000","5645.300000","5864.800000","4661.200000","6061.700000","5884.300000","6907.900000","6061.100000","5604.200000","5890.300000","5672.400000","6678.400000","6791.000000","6838.000000","6812.900000","7018.200000","7091.200000","6747.700000","6918.000000","7479.600000","7354.200000","6844.900000","7149.900000"
"156","'554","New Zealand","44","'0115","Barley","5510","Production","t","77467.000000","80760.000000","95293.000000","131000.000000","105920.000000","114080.000000","134014.000000","219339.000000","232560.000000","174443.000000","259320.000000","335484.000000","285261.000000","241569.000000","262881.000000","285495.000000","272096.000000","258690.000000","263580.000000","228347.000000","271446.000000","355787.000000","346410.000000","571010.000000","644369.000000","556200.000000","400645.000000","356055.000000","326850.000000","434856.000000","382043.000000","318787.000000","389523.000000","395476.000000","302804.000000","367181.000000","411000.000000","340000.000000","304000.000000","302000.000000","365000.000000","440883.000000","371837.000000","226082.000000","302023.000000","277020.000000","355627.000000","408730.000000","435270.000000","308298.000000","367958.000000","438789.000000","416478.000000","405747.000000","437144.000000","364186.000000","297598.900000","379704.280000","383651.000000","337666.000000","325057.000000","329728.000000","357882.000000"
"156","'554","New Zealand","51","'24310.01","Beer of barley, malted","5510","Production","t","249982.000000","263161.000000","263820.000000","271094.000000","278836.000000","292946.000000","305384.000000","309648.000000","314898.000000","335333.000000","354618.000000","361445.000000","380016.000000","380944.000000","397384.000000","380415.000000","390282.000000","405904.000000","375308.000000","378297.000000","382566.000000","375528.000000","367897.000000","383923.000000","386272.000000","406186.000000","408677.000000","392479.000000","391554.000000","388969.000000","362656.000000","363705.000000","351871.000000","356847.000000","348790.000000","343457.000000","321381.000000","320575.000000","314649.000000","297997.000000","306980.000000","309302.000000","312738.000000","306043.000000","303593.000000","309490.000000","312205.000000","322490.000000","306181.000000","299348.000000","299794.000000","279934.000000","288811.000000","282290.000000","281975.000000","292412.000000","288600.000000","292600.000000","298000.000000","293000.000000","292500.000000","294000.000000",
"156","'554","New Zealand","1181","'02196","Bees","5114","Stocks","No","179953.000000","179953.000000","183874.000000","190000.000000","195000.000000","194500.000000","194600.000000","194213.000000","191000.000000","190000.000000","195000.000000","204000.000000","207944.000000","208448.000000","204551.000000","205500.000000","207237.000000","215000.000000","226870.000000","233810.000000","222000.000000","251077.000000","265042.000000","277005.000000","309613.000000","328961.000000","340433.000000","335702.000000","330338.000000","318203.000000","312242.000000","304065.000000","298982.000000","289875.000000","293080.000000","286806.000000","287458.000000","300000.000000","320695.000000","347512.000000","339934.000000","333248.000000","324590.000000","315333.000000","319463.000000","322376.000000","335229.000000","373828.000000","389971.000000","402069.000000","418163.000000","451787.000000","452018.000000","507247.000000","575872.000000","684046.000000","820000.000000","879758.000000","918026.000000","869056.000000","811668.000000","730806.000000","601412.000000"
"156","'554","New Zealand","1183","'02960.01","Beeswax","5510","Production","t","70.000000","70.000000","70.000000","80.000000","65.000000","93.000000","83.000000","54.000000","73.000000","73.000000","88.000000","89.000000","83.000000","80.000000","114.000000","75.000000","93.000000","127.000000","99.000000","115.000000","106.000000","100.000000","78.000000","90.000000","159.000000","146.000000","166.000000","170.000000","180.000000","180.000000","192.000000","205.000000","220.000000","225.000000","225.000000","225.000000","225.000000","225.000000","200.000000","220.000000","220.000000","230.000000","230.000000","240.000000","240.000000","300.000000","240.000000","252.590000","263.460000","261.330000","268.200000","267.730000","272.960000","274.610000","278.230000","280.810000","283.570000","285.240000","288.140000","291.690000","292.410000","294.740000","297.110000"
"156","'554","New Zealand","552","'01355.01","Blueberries","5312","Area harvested","ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","2.000000","2.000000","2.000000","2.000000","5.000000","8.000000","8.000000","14.000000","130.000000","304.000000","450.000000","487.000000","516.000000","606.000000","566.000000","553.000000","532.000000","495.000000","346.000000","350.000000","328.000000","340.000000","357.000000","377.000000","280.000000","200.000000","256.000000","220.000000","348.000000","350.000000","450.000000","449.000000","400.000000","567.000000","519.000000","522.000000","450.000000","539.000000","546.000000","549.000000","579.000000","585.000000","621.000000","615.000000","627.000000","624.000000","684.000000","755.000000","760.000000","760.000000","787.000000","787.000000"
"156","'554","New Zealand","552","'01355.01","Blueberries","5412","Yield","kg/ha",,,,,,,,,,,,"500.000000","1500.000000","4000.000000","500.000000","800.000000","625.000000","875.000000","1285.700000","138.500000","108.600000","111.100000","205.300000","290.700000","577.600000","971.700000","1265.800000","1597.700000","1901.000000","3554.900000","3428.600000","3658.500000","3910.900000","4201.700000","4225.900000","4285.700000","5000.000000","4784.600000","5000.000000","4310.300000","4708.600000","4774.500000","4831.400000","5000.000000","4885.700000","4889.700000","4895.600000","5000.000000","5009.300000","4859.300000","4788.400000","4490.500000","4761.000000","4830.900000","4895.700000","4904.000000","4902.000000","4886.900000","4884.100000","4874.300000","4848.600000","4847.200000","4845.800000"
"156","'554","New Zealand","552","'01355.01","Blueberries","5510","Production","t","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","1.000000","3.000000","8.000000","1.000000","4.000000","5.000000","7.000000","18.000000","18.000000","33.000000","50.000000","100.000000","150.000000","350.000000","550.000000","700.000000","850.000000","941.000000","1230.000000","1200.000000","1200.000000","1329.720000","1500.000000","1593.160000","1200.000000","1000.000000","1226.800000","1100.000000","1500.000000","1648.000000","2148.540000","2169.310000","2000.000000","2770.180000","2539.360000","2555.520000","2250.000000","2700.000000","2651.280000","2628.840000","2600.000000","2783.880000","3000.000000","3012.580000","3072.990000","3058.820000","3343.380000","3687.490000","3704.480000","3684.940000","3814.730000","3813.610000"
"156","'554","New Zealand","420","'01243","Broad beans and horse beans, green","5312","Area harvested","ha","160.000000","140.000000","200.000000","240.000000","243.000000","200.000000","200.000000","200.000000","100.000000","100.000000","133.000000","469.000000","390.000000","264.000000","256.000000","429.000000","490.000000","475.000000","375.000000","229.000000","309.000000","330.000000","400.000000","600.000000","750.000000","898.000000","795.000000","850.000000","850.000000","798.000000","600.000000","400.000000","231.000000","150.000000","130.000000","136.000000","133.000000","130.000000","130.000000","130.000000","130.000000","130.000000","130.000000","129.000000","90.000000","88.000000","84.000000","80.000000","76.000000","72.000000","68.000000","65.000000","63.000000","61.000000","63.000000","65.000000","63.000000","62.000000","64.000000","63.000000","63.000000","63.000000","63.000000"
"156","'554","New Zealand","420","'01243","Broad beans and horse beans, green","5412","Yield","kg/ha","7500.000000","8000.000000","6500.000000","8333.300000","8230.500000","7500.000000","7500.000000","7500.000000","2000.000000","2000.000000","2872.200000","1541.600000","1615.400000","2231.100000","1668.000000","3783.200000","2734.700000","4334.700000","3856.000000","3847.200000","3158.600000","3687.900000","3500.000000","3666.700000","3600.000000","3563.500000","3647.800000","3647.100000","3647.100000","3508.800000","3333.300000","3750.000000","3463.200000","4000.000000","5000.000000","5902.500000","6762.400000","7692.300000","7692.300000","7692.300000","7692.300000","7692.300000","7692.300000","7720.800000","8235.800000","8156.900000","8239.900000","8322.800000","8405.800000","8488.800000","8571.800000","8654.700000","8737.700000","8816.700000","8985.800000","8486.400000","8639.500000","8693.100000","8331.300000","8553.400000","8524.400000","8469.200000","8515.600000"
"156","'554","New Zealand","420","'01243","Broad beans and horse beans, green","5510","Production","t","1200.000000","1120.000000","1300.000000","2000.000000","2000.000000","1500.000000","1500.000000","1500.000000","200.000000","200.000000","382.000000","723.000000","630.000000","589.000000","427.000000","1623.000000","1340.000000","2059.000000","1446.000000","881.000000","976.000000","1217.000000","1400.000000","2200.000000","2700.000000","3200.000000","2900.000000","3100.000000","3100.000000","2800.000000","2000.000000","1500.000000","800.000000","600.000000","650.000000","800.000000","900.000000","1000.000000","1000.000000","1000.000000","1000.000000","1000.000000","1000.000000","998.550000","743.230000","719.070000","692.530000","666.000000","639.460000","612.930000","586.400000","564.660000","553.380000","540.640000","569.240000","554.420000","547.160000","538.590000","529.370000","538.370000","535.440000","534.400000","536.070000"
"156","'554","New Zealand","886","'22241.01","Butter of cow milk","5510","Production","t","213500.000000","210700.000000","217000.000000","231500.000000","245300.000000","244400.000000","258900.000000","251400.000000","271400.000000","239700.000000","230800.000000","244200.000000","237500.000000","211300.000000","239400.000000","252100.000000","263100.000000","231200.000000","254700.000000","255000.000000","247200.000000","239100.000000","249800.000000","281800.000000","277500.000000","291700.000000","240900.000000","243800.000000","226000.000000","257842.000000","250881.000000","261653.000000","252267.000000","272086.000000","265333.000000","297369.000000","350887.000000","343658.000000","317475.000000","343831.000000","391135.000000","414550.000000","405000.000000","390000.000000","379000.000000","390000.000000","419000.000000","418500.000000","413000.000000","392000.000000","459000.000000","344150.000000","390000.000000","568500.000000","569500.000000","560600.000000","491100.000000","502000.000000","500000.000000","483859.130000","422687.220000","459000.000000",
"156","'554","New Zealand","899","'22230.04","Buttermilk, dry","5510","Production","t","17100.000000","17400.000000","17900.000000","19900.000000","21700.000000","24600.000000","23200.000000","23800.000000","23800.000000","20500.000000","18700.000000","22510.000000","22400.000000","19000.000000","24180.000000","24320.000000","23500.000000","19400.000000","22900.000000","24100.000000","25010.000000","23685.000000","23997.000000","28628.000000","28600.000000","27861.000000","23500.000000","27024.000000","24142.000000","27160.000000","24496.000000","23402.000000","23496.000000","26629.000000","27230.000000","29984.000000","32710.000000","37770.000000","30371.000000","31491.000000","39656.000000","52000.000000","38000.000000","45000.000000","43000.000000","45000.000000","46000.000000","50000.000000","53000.000000","38401.900000","28955.860000","39162.350000","38504.600000","42725.430000","42794.750000","42111.880000","36907.760000","37614.190000","33800.000000","34500.000000","34000.000000","34000.000000",
"156","'554","New Zealand","358","'01212","Cabbages","5312","Area harvested","ha","1400.000000","1178.000000","1276.000000","1600.000000","1614.000000","1058.000000","1174.000000","1185.000000","1497.000000","1326.000000","1156.000000","1184.000000","1149.000000","1286.000000","1149.000000","1156.000000","1463.000000","1580.000000","1564.000000","1336.000000","1360.000000","1252.000000","1340.000000","1200.000000","1400.000000","800.000000","995.000000","1020.000000","981.000000","1019.000000","1000.000000","1073.000000","931.000000","1074.000000","1184.000000","1274.000000","983.000000","1000.000000","1100.000000","944.000000","862.000000","774.000000","891.000000","790.000000","808.000000","750.000000","768.000000","747.000000","765.000000","724.000000","651.000000","793.000000","773.000000","791.000000","779.000000","789.000000","804.000000","892.000000","1066.000000","938.000000","938.000000","763.000000","763.000000"
"156","'554","New Zealand","358","'01212","Cabbages","5412","Yield","kg/ha","23214.300000","24151.100000","21371.500000","21250.000000","22311.000000","23594.500000","20912.300000","20475.900000","21678.700000","23310.700000","23958.500000","24088.700000","25139.300000","20993.800000","22812.900000","23795.000000","21480.500000","22253.200000","21957.200000","24336.800000","24524.300000","24144.600000","22611.900000","25000.000000","22142.900000","26250.000000","28140.700000","30392.200000","32619.800000","34347.400000","35000.000000","27213.400000","22449.000000","22811.900000","25000.000000","24725.300000","30521.000000","37500.000000","35000.000000","38135.600000","38135.700000","38431.500000","33385.000000","44303.800000","49505.000000","57333.300000","57291.700000","57994.400000","57223.900000","58917.600000","60219.400000","61521.200000","62822.900000","64284.000000","66481.400000","68341.600000","69905.500000","71296.700000","72694.800000","75076.100000","74198.600000","75184.600000","76170.600000"
"156","'554","New Zealand","358","'01212","Cabbages","5510","Production","t","32500.000000","28450.000000","27270.000000","34000.000000","36010.000000","24963.000000","24551.000000","24264.000000","32453.000000","30910.000000","27696.000000","28521.000000","28885.000000","26998.000000","26212.000000","27507.000000","31426.000000","35160.000000","34341.000000","32514.000000","33353.000000","30229.000000","30300.000000","30000.000000","31000.000000","21000.000000","28000.000000","31000.000000","32000.000000","35000.000000","35000.000000","29200.000000","20900.000000","24500.000000","29600.000000","31500.000000","30000.000000","37500.000000","38500.000000","36000.000000","32873.000000","29746.000000","29746.000000","35000.000000","40000.000000","43000.000000","44000.000000","43338.250000","43776.260000","42635.160000","39202.830000","48786.290000","48554.730000","50848.630000","51768.520000","53932.560000","56204.030000","63569.120000","77492.620000","70421.360000","69598.300000","57365.850000","58118.160000"
"156","'554","New Zealand","568","'01229","Cantaloupes and other melons","5312","Area harvested","ha","20.000000","24.000000","28.000000","26.000000","26.000000","25.000000","20.000000","20.000000","20.000000","25.000000","25.000000","20.000000","20.000000","20.000000","20.000000","25.000000","30.000000","36.000000","36.000000","89.000000","52.000000","58.000000","70.000000","80.000000","100.000000","112.000000","142.000000","95.000000","76.000000","81.000000","118.000000","322.000000","326.000000","376.000000","90.000000","143.000000","163.000000","175.000000","232.000000","316.000000","292.000000","387.000000","325.000000","80.000000","153.000000","150.000000","259.000000","250.000000","247.000000","261.000000","280.000000","273.000000","270.000000","288.000000","261.000000","246.000000","211.000000","239.000000","232.000000","228.000000","233.000000","231.000000","231.000000"
"156","'554","New Zealand","568","'01229","Cantaloupes and other melons","5412","Yield","kg/ha","10000.000000","10416.700000","10714.300000","10384.600000","10384.600000","10400.000000","10250.000000","10000.000000","10000.000000","10000.000000","10000.000000","10000.000000","10000.000000","10250.000000","10250.000000","10000.000000","11666.700000","10416.700000","8666.700000","4247.200000","12500.000000","10758.600000","10428.600000","10500.000000","10500.000000","9821.400000","10563.400000","10526.300000","12368.400000","12345.700000","11016.900000","4347.800000","6443.000000","3590.400000","11111.100000","11463.800000","12555.100000","14062.000000","12581.300000","12633.100000","12523.800000","12358.200000","12235.200000","13125.000000","12548.000000","13333.300000","13127.400000","13200.000000","14170.000000","13733.200000","13928.600000","13809.500000","13924.400000","14189.800000","14428.600000","14514.300000","14577.300000","14501.600000","14529.000000","14534.300000","14521.300000","14528.200000","14527.900000"
"156","'554","New Zealand","568","'01229","Cantaloupes and other melons","5510","Production","t","200.000000","250.000000","300.000000","270.000000","270.000000","260.000000","205.000000","200.000000","200.000000","250.000000","250.000000","200.000000","200.000000","205.000000","205.000000","250.000000","350.000000","375.000000","312.000000","378.000000","650.000000","624.000000","730.000000","840.000000","1050.000000","1100.000000","1500.000000","1000.000000","940.000000","1000.000000","1300.000000","1400.000000","2100.430000","1350.000000","1000.000000","1635.650000","2048.810000","2467.760000","2913.930000","3992.060000","3662.810000","4782.610000","3976.430000","1050.000000","1913.810000","2000.000000","3400.000000","3300.000000","3500.000000","3577.830000","3900.000000","3770.000000","3766.170000","4086.670000","3771.280000","3572.250000","3075.800000","3473.110000","3373.720000","3307.540000","3384.790000","3355.350000","3349.230000"
"156","'554","New Zealand","426","'01251","Carrots and turnips","5312","Area harvested","ha","490.000000","610.000000","770.000000","800.000000","810.000000","727.000000","768.000000","810.000000","1070.000000","1047.000000","884.000000","924.000000","1068.000000","1156.000000","1071.000000","1085.000000","1113.000000","1210.000000","1190.000000","1175.000000","910.000000","997.000000","1000.000000","1000.000000","950.000000","946.000000","1000.000000","1096.000000","1184.000000","1245.000000","1300.000000","1221.000000","1175.000000","1368.000000","2403.000000","2702.000000","1300.000000","1500.000000","2000.000000","2460.000000","2500.000000","1831.000000","1936.000000","1648.000000","1400.000000","1450.000000","1320.000000","1655.000000","1481.000000","1614.000000","1396.000000","2047.000000","1703.000000","1638.000000","1708.000000","1758.000000","1851.000000","1772.000000","1712.000000","1718.000000","1706.000000","1710.000000","1714.000000"
"156","'554","New Zealand","426","'01251","Carrots and turnips","5412","Yield","kg/ha","31020.400000","30000.000000","30389.600000","30500.000000","37284.000000","32910.600000","32085.900000","31251.900000","30707.500000","32522.400000","30195.700000","31605.000000","31868.900000","34908.300000","34267.000000","32552.100000","30132.100000","27034.700000","28460.500000","29874.900000","31090.100000","30331.000000","30000.000000","31000.000000","32631.600000","33826.600000","34000.000000","36496.400000","38006.800000","40160.600000","39230.800000","31040.100000","31234.000000","32163.700000","33791.100000","33382.700000","38461.500000","40000.000000","35000.000000","31300.800000","31300.800000","31300.900000","33574.400000","39433.400000","46428.600000","44827.600000","44027.800000","39871.700000","40927.100000","41743.700000","42560.400000","43377.000000","44193.700000","44391.800000","43629.000000","43417.100000","43860.800000","44322.600000","44804.700000","44967.600000","44754.200000","44923.400000","45092.600000"
"156","'554","New Zealand","426","'01251","Carrots and turnips","5510","Production","t","15200.000000","18300.000000","23400.000000","24400.000000","30200.000000","23926.000000","24642.000000","25314.000000","32857.000000","34051.000000","26693.000000","29203.000000","34036.000000","40354.000000","36700.000000","35319.000000","33537.000000","32712.000000","33868.000000","35103.000000","28292.000000","30240.000000","30000.000000","31000.000000","31000.000000","32000.000000","34000.000000","40000.000000","45000.000000","50000.000000","51000.000000","37900.000000","36700.000000","44000.000000","81200.000000","90200.000000","50000.000000","60000.000000","70000.000000","77000.000000","78252.000000","57312.000000","65000.000000","65000.000000","65000.000000","65000.000000","58116.730000","65974.790000","60612.980000","67360.090000","59414.260000","88792.720000","75240.660000","72713.730000","74535.720000","76307.230000","81186.400000","78533.130000","76697.530000","77232.620000","76348.260000","76821.690000","77295.110000"
"156","'554","New Zealand","866","'02111","Cattle","5111","Stocks","An","6445789.000000","6597913.000000","6690964.000000","6696205.000000","6801333.000000","7217720.000000","7746866.000000","8247163.000000","8604874.000000","8777332.000000","7994100.000000","8631413.000000","8924171.000000","9311364.000000","9292321.000000","9017094.000000","8737641.000000","8418011.000000","8022405.000000","8131214.000000","8035468.000000","7912303.000000","7630482.000000","7776600.000000","7921150.000000","8279122.000000","7998958.000000","8057898.000000","7828433.000000","8033976.000000","8099996.000000","8144321.000000","8308000.000000","8887000.000000","9272325.000000","9017277.000000","9145000.000000","8873000.000000","8960114.000000","9015000.000000","9281000.000000","9652870.000000","9728220.000000","9599892.000000","9510802.000000","9608693.000000","9654467.000000","9715312.000000","9961494.000000","9863972.000000","10020917.000000","10180093.000000","10182122.000000","10368188.000000","10032763.000000","10151854.000000","10145902.000000","10106803.000000","10150891.000000","10082788.000000","10150246.000000","9751189.000000","9538661.000000"
"156","'554","New Zealand","869","'21512","Cattle fat, unrendered","5510","Production","t","19866.000000","23671.200000","24620.400000","24108.000000","22797.600000","24133.200000","24948.000000","28509.600000","31122.000000","32466.000000","33028.800000","34431.600000","37422.000000","33994.800000","42680.400000","52760.400000","46846.800000","47166.000000","42974.400000","41664.000000","41840.400000","43344.000000","43016.400000","36405.600000","40882.800000","39278.400000","46578.340000","48016.580000","46704.000000","40206.010000","44116.550000","46170.350000","45723.130000","47520.060000","50198.650000","54538.760000","53137.900000","54702.230000","46552.880000","49346.390000","49636.520000","48241.540000","53098.080000","59669.230000","55728.540000","53757.900000","53061.960000","53005.680000","53563.780000","53593.090000","51929.720000","50991.700000","52682.620000","52556.700000","56770.900000","56537.880000","53906.580000","56477.540000","59873.820000","61029.070000","63374.890000","61169.720000","62869.300000"
"156","'554","New Zealand","869","'21512","Cattle fat, unrendered","5320","Producing Animals/Slaughtered","An","2293467.000000","2637281.000000","2694765.000000","2678112.000000","2368595.000000","2251000.000000","2418000.000000","2715000.000000","3033000.000000","3130000.000000","2887000.000000","2827000.000000","3083000.000000","3034000.000000","3578000.000000","3868000.000000","3570000.000000","3643000.000000","3207000.000000","2980000.000000","3053000.000000","3244000.000000","3119000.000000","2596900.000000","2817100.000000","2834400.000000","3182076.000000","3177194.000000","3202330.000000","2705507.000000","2862828.000000","2910953.000000","2952416.000000","2927062.000000","3136622.000000","3825304.000000","3763223.000000","3877347.000000","3554119.000000","3517306.000000","3274422.000000","3411761.000000","3748371.000000","4211747.000000","3892014.000000","3681264.000000","3687538.000000","3686619.000000","3926112.000000","3817394.000000","3914666.000000","3856466.000000","4041051.000000","4294873.000000","4753025.000000","4763321.000000","4383393.000000","4373578.000000","4503085.000000","4624323.000000","4730307.000000","4595108.000000","4711263.000000"
"156","'554","New Zealand","393","'01213","Cauliflowers and broccoli","5312","Area harvested","ha","1210.000000","1250.000000","1540.000000","1700.000000","1420.000000","1193.000000","1228.000000","1238.000000","1306.000000","1315.000000","1180.000000","1154.000000","1223.000000","1356.000000","1199.000000","1201.000000","1165.000000","1384.000000","1295.000000","1365.000000","1326.000000","954.000000","1000.000000","1000.000000","1000.000000","912.000000","1044.000000","1094.000000","1053.000000","1073.000000","1100.000000","2236.000000","2567.000000","2370.000000","2769.000000","1421.000000","1400.000000","1400.000000","1400.000000","3181.000000","1400.000000","2955.000000","3083.000000","1250.000000","2696.000000","2515.000000","3107.000000","2611.000000","2895.000000","2784.000000","2986.000000","2829.000000","2797.000000","2778.000000","2899.000000","2960.000000","2828.000000","3044.000000","3313.000000","2929.000000","2929.000000","2393.000000","2393.000000"
